Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-7922.029	-8174.534	252.5046	0.5882513	0.8343633	6.489307
6	-7921.56	-8173.118	251.5578	0.5882513	0.8083567	7.014601
12	-7932.508	-8184.054	251.5455	0.5882513	0.8207463	7.014601
18	-7936.866	-8188.387	251.5216	0.6438478	0.7652471	7.014601
24	-7919.536	-8170.866	251.3293	0.5827461	0.7868096	7.15355
30	-7940.306	-8191.608	251.3014	0.5320881	0.8737412	7.163499
36	-7936.448	-8187.517	251.0697	0.6326249	0.7455121	7.276584
42	-7929.027	-8179.95	250.9227	0.6643334	0.8349345	7.284065
48	-7934.617	-8184.851	250.2338	0.4884888	0.7587036	7.835212
54	-7937.622	-8186.492	248.87	0.641643	0.7839105	8.424136
60	-7939.661	-8191.741	252.0806	0.5974295	0.8855397	6.683737
66	-7935.826	-8187.486	251.6602	0.6016726	0.8676547	6.916937
72	-7919.609	-8169.878	250.2688	0.53729	0.8514417	7.724572
78	-7926.949	-8177.175	250.2255	0.5496014	0.8240727	7.752068
84	-7930.632	-8181.793	251.1616	0.7023331	0.8440223	7.1238
90	-7959.068	-8210.002	250.9338	0.5334927	0.769649	7.415572
96	-7941.802	-8193.414	251.6119	0.5334927	0.7543081	7.059576
102	-7942.252	-8193.985	251.7333	0.6534493	0.7431423	6.905347
108	-7946.868	-8199.841	252.9735	0.6399177	0.8537098	6.18413
114	-7915.589	-8168.28	252.6906	0.6738083	0.8159148	6.333343
120	-7924.298	-8176.405	252.1066	0.5781331	0.8153599	6.72301
126	-7916.829	-8168.823	251.9939	0.6959645	0.7636967	6.72301
132	-7921.741	-8173.484	251.7433	0.6107264	0.805677	6.898515
138	-7917.966	-8169.68	251.7139	0.6823073	0.8436271	6.840689
144	-7913.03	-8166.225	253.1957	0.6357574	0.8234753	6.082809
150	-7944.681	-8196.306	251.6253	0.5942585	0.7450523	7.007602
156	-7929.579	-8180.09	250.5107	0.6378029	0.7522953	7.568731
162	-7933.093	-8186.613	253.52	0.5711802	0.9370778	5.894938
168	-7920.8	-8174.371	253.5709	0.5667916	0.8927783	5.894938
174	-7907.451	-8159.417	251.9662	0.5817833	0.8088467	6.799381
180	-7920.852	-8172.728	251.8763	0.6000152	0.812223	6.831611
186	-7907.076	-8159.521	252.4453	0.5900703	0.8350773	6.51961
192	-7917.005	-8169.185	252.1801	0.6094512	0.7903933	6.671964
198	-7939.227	-8189.765	250.5381	0.5371899	0.8285033	7.592897
204	-7942.854	-8192.311	249.4575	0.5840417	0.712654	8.193424
210	-7949.442	-8202.269	252.827	0.7029734	0.811978	6.240511
216	-7944.226	-8196.319	252.0926	0.5046276	0.8471112	6.77552
222	-7945.995	-8198.757	252.7627	0.5811335	0.87709	6.331895
228	-7943.817	-8196.597	252.7793	0.6298425	0.8862469	6.279675
234	-7937.965	-8190.394	252.4292	0.6558365	0.8808853	6.45304
240	-7934.851	-8185.51	250.6595	0.569292	0.7801584	7.527285
246	-7935.965	-8187.213	251.2483	0.7169784	0.769535	7.107086
252	-7923.714	-8175.348	251.6341	0.652814	0.8216045	6.917004
258	-7930.558	-8182.963	252.4055	0.6625452	0.8096317	6.499537
264	-7933.109	-8186.395	253.2863	0.6104587	0.9355705	5.991834
270	-7927.63	-8180.125	252.4952	0.63965	0.7913928	6.477812
276	-7909.243	-8161.447	252.2042	0.6685791	0.8058047	6.606159
282	-7912.298	-8164.252	251.9539	0.586405	0.8132172	6.799943
288	-7919.986	-8172.185	252.199	0.586405	0.8537336	6.645672
294	-7920.114	-8172.584	252.47	0.6605198	0.8229538	6.458871
300	-7911.8	-8163.455	251.6554	0.6003589	0.8019318	6.955975
306	-7910.606	-8162.878	252.2727	0.5898773	0.8690673	6.594787
312	-7926.314	-8178.851	252.5364	0.5912175	0.8398786	6.466733
318	-7922.353	-8174.492	252.1391	0.6603698	0.8268295	6.635984
324	-7920.689	-8172.386	251.697	0.6801218	0.8642762	6.84023
330	-7926.485	-8178.756	252.2706	0.5282586	0.8464551	6.659088
336	-7942.194	-8194.437	252.2437	0.6068514	0.754396	6.659088
342	-7921.452	-8172.868	251.4159	0.5962423	0.7841258	7.097694
348	-7928.792	-8179.739	250.9465	0.6688634	0.7316325	7.323441
354	-7923.015	-8174.67	251.6558	0.6099706	0.7648782	6.968222
360	-7928.678	-8179.794	251.1157	0.5710689	0.8393655	7.249415
366	-7936.988	-8188.485	251.4964	0.5644153	0.862516	7.037716
372	-7927.818	-8177.82	250.002	0.5358771	0.805081	7.893041
378	-7930.769	-8182.578	251.808	0.580058	0.9305217	6.820461
384	-7933.03	-8183.772	250.7422	0.5369578	0.8060762	7.495809
390	-7937.446	-8188.588	251.142	0.5172036	0.8183726	7.291667
396	-7932.233	-8184.374	252.1413	0.5967221	0.7963857	6.699694
402	-7939.543	-8191.469	251.9253	0.5581302	0.8426126	6.822471
408	-7931.083	-8183.799	252.7152	0.5864289	0.8243039	6.382029
414	-7932.928	-8185.695	252.7668	0.5756989	0.8312135	6.358978
420	-7925.794	-8178.621	252.8277	0.5921766	0.9072391	6.271365
426	-7942.408	-8193.046	250.6379	0.5404831	0.8531809	7.523434
432	-7921.538	-8173.689	252.1509	0.6166386	0.8544593	6.647569
438	-7917.919	-8170.39	252.4714	0.5631545	0.8579126	6.514868
444	-7921.73	-8174.299	252.5689	0.6784794	0.8455483	6.379882
450	-7935.491	-8187.747	252.2558	0.5284091	0.8556052	6.662038
456	-7918.554	-8169.6	251.046	0.6976943	0.7721115	7.227805
462	-7911.037	-8162.588	251.5504	0.7041926	0.8074343	6.932871
468	-7922.472	-8174.191	251.7188	0.6044339	0.7576696	6.942487
